customer_id,predicted_cltv,horizon_months
USER_001351,754.8063,12
USER_006800,252.35706,12
USER_007169,1239.7643,12
USER_001349,1346.1831,12
USER_006269,661.3975,12
USER_001426,1646.744,12
USER_000468,3380.7622,12
USER_008144,134.74242,12
USER_000158,5151.4917,12
USER_009484,205.24316,12
USER_007369,585.56024,12
USER_009165,2333.648,12
USER_002059,2373.379,12
USER_006775,1420.7928,12
USER_000492,2914.1814,12
USER_007263,271.739,12
USER_001535,1629.8463,12
USER_001802,468.2885,12
USER_002713,3102.284,12
USER_004782,980.33167,12
USER_004163,4172.6426,12
USER_003333,1148.7922,12
USER_001081,2650.5017,12
USER_006666,572.7888,12
USER_007471,1233.5054,12
USER_003448,2176.1274,12
USER_007136,457.81357,12
USER_002797,2386.728,12
USER_005424,339.85898,12
USER_009725,1960.0929,12
USER_009177,2814.4143,12
USER_003720,820.795,12
USER_005443,73.16016,12
USER_008358,1003.0693,12
USER_003227,2480.5325,12
USER_002473,2276.9458,12
USER_008647,971.89355,12
USER_007965,1982.6145,12
USER_009495,657.6803,12
USER_000961,4973.551,12
USER_005139,1328.4288,12
USER_002960,2102.4512,12
USER_004136,149.19592,12
USER_000264,3720.07,12
USER_002493,2401.1323,12
USER_003782,1472.0585,12
USER_003152,472.2124,12
USER_002760,1990.5143,12
USER_004823,936.03314,12
USER_006568,202.3754,12
USER_004247,2265.7751,12
USER_001491,2338.1753,12
USER_003678,287.83533,12
USER_005541,531.0451,12
USER_004632,1875.1428,12
USER_000365,3631.59,12
USER_002968,2076.6616,12
USER_007572,1189.2106,12
USER_004471,1141.8175,12
USER_009530,748.9808,12
USER_004720,1344.9833,12
USER_000211,3381.3513,12
USER_001969,704.88385,12
USER_002721,1813.4647,12
USER_004808,571.30084,12
USER_004927,1016.54004,12
USER_002764,1650.6156,12
USER_003747,1251.3743,12
USER_006972,269.7418,12
USER_001860,2061.9548,12
USER_003348,705.42377,12
USER_009235,1150.4875,12
USER_008603,1694.928,12
USER_003209,368.49658,12
USER_009226,464.25784,12
USER_004101,603.1719,12
USER_000138,2686.7214,12
USER_008276,2142.551,12
USER_006201,1579.1775,12
USER_009660,603.18555,12
USER_002466,4051.2014,12
USER_008361,1025.2749,12
USER_004245,1658.2799,12
USER_004848,1351.3768,12
USER_005725,2288.7603,12
USER_003112,1063.7809,12
USER_006556,278.17102,12
USER_001678,641.79584,12
USER_006485,940.9906,12
USER_005172,2269.0698,12
USER_003476,584.9139,12
USER_003808,1295.9194,12
USER_006413,285.99673,12
USER_006204,3574.6016,12
USER_009779,750.6673,12
USER_000637,4242.7373,12
USER_009287,621.4443,12
USER_004495,652.7486,12
USER_008999,7082.532,12
USER_006037,972.6499,12
USER_005204,627.27325,12
USER_007167,553.3445,12
USER_008819,1661.5704,12
USER_000084,2011.2559,12
USER_006072,590.42,12
USER_000205,2398.9666,12
USER_007337,126.80472,12
USER_003643,1772.1788,12
USER_008969,1663.7913,12
USER_001618,1067.8641,12
USER_009416,516.34265,12
USER_006076,1161.7783,12
USER_005726,1437.3666,12
USER_006180,2983.835,12
USER_007045,695.20825,12
USER_001776,1696.4109,12
USER_001132,2265.143,12
USER_006156,826.12695,12
USER_001810,2264.6821,12
USER_003532,241.19344,12
USER_003271,2058.6619,12
USER_008789,1259.0446,12
USER_000047,2223.5298,12
USER_002249,1636.5002,12
USER_008145,1177.3268,12
USER_005239,354.58768,12
USER_005851,251.51607,12
USER_001729,415.27838,12
USER_002196,4208.8345,12
USER_003010,412.07428,12
USER_000104,4198.641,12
USER_009787,494.35565,12
USER_000332,3564.178,12
USER_004293,1308.2263,12
USER_001784,2355.614,12
USER_006206,388.94745,12
USER_004957,872.2965,12
USER_007726,187.77406,12
USER_004453,2382.8418,12
USER_001302,2037.0648,12
USER_000793,2512.1377,12
USER_002124,1114.273,12
USER_006359,207.362,12
USER_003544,3561.2017,12
USER_001370,2840.432,12
USER_009834,641.1995,12
USER_006571,1483.9862,12
USER_006210,2734.927,12
USER_008941,662.7349,12
USER_007896,494.05927,12
USER_005228,106.52897,12
USER_005444,350.96558,12
USER_004098,597.2274,12
USER_007745,3260.5396,12
USER_002579,1918.7001,12
USER_006441,410.2071,12
USER_002034,3175.8276,12
USER_009151,613.72906,12
USER_007736,1458.8457,12
USER_006393,165.45456,12
USER_007668,948.8505,12
USER_004752,1649.4994,12
USER_004323,2324.0654,12
USER_000232,4779.942,12
USER_002576,1355.6111,12
USER_000176,1587.0961,12
USER_008992,1658.8457,12
USER_005113,1130.0731,12
USER_002978,1978.9431,12
USER_008216,2078.2449,12
USER_000537,2847.5022,12
USER_006187,799.43164,12
USER_006207,798.0216,12
USER_000555,1810.9191,12
USER_007182,822.2945,12
USER_008536,1075.073,12
USER_003525,1651.3424,12
USER_006821,1280.4886,12
USER_007251,3526.4434,12
USER_006884,1832.1613,12
USER_004500,6844.9995,12
USER_000383,1045.0022,12
USER_006810,639.7369,12
USER_007800,578.7957,12
USER_003361,2757.396,12
USER_003135,2201.2505,12
USER_004570,1039.0511,12
USER_000407,888.2925,12
USER_002691,2764.2185,12
USER_009933,2476.4685,12
USER_002425,1495.1857,12
USER_002160,1140.4387,12
USER_003269,2474.2822,12
USER_005666,1689.4224,12
USER_001850,2523.0447,12
USER_003238,1303.6965,12
USER_003182,4013.629,12
USER_009767,1160.9684,12
USER_007543,1188.705,12
USER_007252,2252.8298,12
USER_007895,1864.3988,12
USER_008568,2855.2751,12
USER_005593,326.59604,12
USER_005962,1412.8716,12
USER_000931,2750.5918,12
USER_002095,1812.2809,12
USER_007152,912.5433,12
USER_007615,148.63853,12
USER_008874,906.58044,12
USER_002726,423.3893,12
USER_004320,1198.059,12
USER_006106,1207.8818,12
USER_000785,2681.5913,12
USER_005630,715.00226,12
USER_005367,1038.0444,12
USER_004799,1088.7307,12
USER_004970,1318.2303,12
USER_001961,2811.1768,12
USER_004791,327.01584,12
USER_009108,1725.6626,12
USER_002325,1587.782,12
USER_000314,1731.8392,12
USER_003174,353.9106,12
USER_001913,2952.3708,12
USER_002671,1963.2301,12
USER_001150,1657.4934,12
USER_006186,1831.0044,12
USER_002384,3173.746,12
USER_007132,200.48381,12
USER_005788,1386.5735,12
USER_007567,712.1056,12
USER_009494,1080.487,12
USER_007876,1874.2445,12
USER_003714,208.40239,12
USER_002763,5169.695,12
USER_003729,1065.1847,12
USER_004863,2426.2737,12
USER_003775,435.57758,12
USER_002394,2155.5137,12
USER_004493,1112.0789,12
USER_009275,433.67673,12
USER_006979,1633.6522,12
USER_008474,388.63354,12
USER_005748,460.32135,12
USER_006924,1422.237,12
USER_001780,2577.3474,12
USER_007279,925.10443,12
USER_004031,705.29047,12
USER_003827,652.807,12
USER_008883,616.80005,12
USER_003357,2432.8298,12
USER_001781,2108.59,12
USER_001727,1666.4781,12
USER_008881,98.360054,12
USER_005549,864.223,12
USER_008662,207.2441,12
USER_009674,2285.8928,12
USER_009855,1587.7566,12
USER_006384,156.26826,12
USER_005360,2291.1624,12
USER_005702,339.07684,12
USER_001411,2250.9082,12
USER_000827,2884.7598,12
USER_007083,688.1211,12
USER_002969,2020.1782,12
USER_002817,1039.2595,12
USER_009004,2022.145,12
USER_000708,4097.135,12
USER_003671,3773.3318,12
USER_000852,4236.859,12
USER_006474,338.50418,12
USER_002146,3208.4233,12
USER_007975,1422.0605,12
USER_006329,541.50226,12
USER_001585,775.2395,12
USER_005948,372.0135,12
USER_007094,1547.1289,12
USER_005146,2027.5576,12
USER_007856,1084.321,12
USER_004891,1385.6426,12
USER_009160,98.10028,12
USER_006766,2035.0889,12
USER_008171,1088.4271,12
USER_007511,2273.9019,12
USER_002610,921.77606,12
USER_006831,967.44617,12
USER_003868,187.57329,12
USER_000312,1561.4623,12
USER_002965,2354.1272,12
USER_007814,183.54489,12
USER_006563,531.92065,12
USER_003938,351.2291,12
USER_009877,591.11487,12
USER_009104,462.12067,12
USER_000958,1768.2194,12
USER_003169,147.6977,12
USER_000825,2360.5813,12
USER_005629,1080.5994,12
USER_005335,351.15167,12
USER_001148,933.06616,12
USER_002223,1724.7042,12
USER_004807,1647.9106,12
USER_004740,786.81323,12
USER_008425,1056.2074,12
USER_003452,779.8643,12
USER_004558,1687.4048,12
USER_000457,2898.166,12
USER_008395,2178.149,12
USER_001976,1300.891,12
USER_009492,495.75674,12
USER_003878,179.05554,12
USER_004087,514.55646,12
USER_001031,1560.7434,12
USER_002867,1733.889,12
USER_006104,1837.3245,12
USER_000178,2408.5552,12
USER_003871,115.55435,12
USER_007524,877.28937,12
USER_007860,125.71059,12
USER_003116,1616.6549,12
USER_004861,370.52686,12
USER_009216,1519.9095,12
USER_001289,2109.7627,12
USER_007026,2217.8218,12
USER_001012,998.70514,12
USER_000029,4118.168,12
USER_005152,2269.9197,12
USER_008030,736.1356,12
USER_004675,1280.5256,12
USER_008359,327.03195,12
USER_004903,1221.9458,12
USER_001673,1593.7162,12
USER_001274,1042.1284,12
USER_004392,422.3362,12
USER_000648,2428.8303,12
USER_000503,951.3723,12
